problem_id,difficulty,pattern,direct_passed,self_plan_passed,teacher_plan_passed,direct_test_pass_ratio,self_plan_test_pass_ratio,teacher_plan_test_pass_ratio
abc354_b,easy,P-P-P,True,True,True,1.0,1.0,1.0
abc354_a,easy,F-F-F,False,False,False,0.7391304347826086,0.7391304347826086,0.2608695652173913
abc353_b,easy,F-F-P,False,False,True,0.0,0.0,1.0
abc353_a,easy,P-F-P,True,False,True,1.0,0.26666666666666666,1.0
abc352_a,easy,P-F-P,True,False,True,1.0,0.8333333333333334,1.0
abc352_b,easy,P-F-P,True,False,True,1.0,0.045454545454545456,1.0
abc351_a,easy,P-F-P,True,False,True,1.0,0.08333333333333333,1.0
abc351_b,easy,P-P-P,True,True,True,1.0,1.0,1.0
abc350_a,easy,F-F-P,False,False,True,0.8,0.0,1.0
abc350_b,easy,F-F-F,False,False,False,0.05,0.0,0.0
abc349_a,easy,F-F-P,False,False,True,0.1,0.1,1.0
abc349_b,easy,F-P-P,False,True,True,0.47058823529411764,1.0,1.0
abc348_b,easy,P-P-F,True,True,False,1.0,1.0,0.0
abc348_a,easy,P-P-P,True,True,True,1.0,1.0,1.0
abc400_c,medium,F-F-P,False,False,True,0.06976744186046512,0.06976744186046512,1.0
abc400_d,medium,F-F-F,False,False,False,0.0,0.38636363636363635,0.0
abc399_d,medium,F-F-F,False,False,False,0.0,0.0,0.0
abc399_c,medium,F-F-F,False,False,False,0.023255813953488372,0.37209302325581395,0.0
arc195_a,medium,F-P-F,False,True,False,0.813953488372093,1.0,0.5581395348837209
abc398_b,medium,F-F-F,False,False,False,0.7954545454545454,0.7954545454545454,0.9090909090909091
abc398_c,medium,F-F-F,False,False,False,0.9761904761904762,0.16666666666666666,0.11904761904761904
abc397_c,medium,F-F-F,False,False,False,0.30952380952380953,0.0,0.0
abc397_b,medium,F-F-F,False,False,False,0.27906976744186046,0.2558139534883721,0.18604651162790697
arc194_a,medium,F-F-F,False,False,False,0.0,0.20930232558139536,0.0
abc396_c,medium,F-F-F,False,False,False,0.046511627906976744,0.09302325581395349,0.16279069767441862
abc396_d,medium,F-F-P,False,False,True,0.0,0.06976744186046512,1.0
abc395_c,medium,P-F-F,True,False,False,1.0,0.6511627906976745,0.0
abc394_c,medium,P-P-F,True,True,False,1.0,1.0,0.3488372093023256
abc394_d,medium,P-P-P,True,True,True,1.0,1.0,1.0
arc192_a,medium,F-F-F,False,False,False,0.09302325581395349,0.9302325581395349,0.8372093023255814
abc392_d,medium,F-F-F,False,False,False,0.023809523809523808,0.0,0.40476190476190477
abc392_c,medium,F-F-F,False,False,False,0.07142857142857142,0.16666666666666666,0.07142857142857142
abc391_d,medium,F-F-F,False,False,False,0.0,0.16666666666666666,0.21428571428571427
arc191_a,medium,F-F-F,False,False,False,0.13953488372093023,0.09302325581395349,0.06976744186046512
abc390_d,medium,F-F-F,False,False,False,0.023255813953488372,0.0,0.20930232558139536
abc390_c,medium,F-F-F,False,False,False,0.6511627906976745,0.20930232558139536,0.813953488372093
abc389_d,medium,F-F-F,False,False,False,0.023255813953488372,0.0,0.0
abc388_d,medium,F-F-F,False,False,False,0.8372093023255814,0.09302325581395349,0.0
abc388_c,medium,F-F-F,False,False,False,0.0,0.0,0.16279069767441862
abc387_c,medium,F-F-F,False,False,False,0.6976744186046512,0.023255813953488372,0.023255813953488372
abc386_c,medium,F-F-F,False,False,False,0.9130434782608695,0.8913043478260869,0.9130434782608695
abc385_c,medium,F-F-F,False,False,False,0.6976744186046512,0.2558139534883721,0.6744186046511628
abc384_d,medium,F-F-F,False,False,False,0.8181818181818182,0.8636363636363636,0.8863636363636364
abc384_c,medium,F-F-F,False,False,False,0.0,0.0,0.0
arc189_a,medium,F-F-F,False,False,False,0.0,0.047619047619047616,0.42857142857142855
abc383_c,medium,F-F-F,False,False,False,0.3488372093023256,0.37209302325581395,0.3488372093023256
abc383_b,medium,F-F-F,False,False,False,0.11627906976744186,0.5581395348837209,0.23255813953488372
abc383_d,medium,F-F-F,False,False,False,0.0,0.0,0.0
abc382_c,medium,P-F-F,True,False,False,1.0,0.0,0.0
abc381_c,medium,F-F-F,False,False,False,0.27906976744186046,0.27906976744186046,0.5348837209302325
abc380_c,medium,F-F-F,False,False,False,0.0,0.0,0.0
abc380_d,medium,F-F-P,False,False,True,0.046511627906976744,0.0,1.0
abc379_c,medium,F-F-F,False,False,False,0.40476190476190477,0.9285714285714286,0.6190476190476191
abc379_d,medium,F-F-F,False,False,False,0.09523809523809523,0.0,0.0
abc378_c,medium,F-F-P,False,False,True,0.0,0.30952380952380953,1.0
abc377_c,medium,F-F-F,False,False,False,0.5142857142857142,0.05714285714285714,0.14285714285714285
abc377_d,medium,F-F-F,False,False,False,0.09375,0.0,0.0
abc376_b,medium,F-F-F,False,False,False,0.0,0.0,0.041666666666666664
abc376_d,medium,F-F-F,False,False,False,0.0,0.0,0.10256410256410256
abc376_c,medium,F-F-F,False,False,False,0.3333333333333333,0.03333333333333333,0.0
abc375_c,medium,F-F-F,False,False,False,0.0,0.1111111111111111,0.0
abc375_d,medium,F-F-F,False,False,False,0.058823529411764705,0.08823529411764706,0.08823529411764706
abc374_c,medium,F-F-F,False,False,False,0.13333333333333333,0.13333333333333333,0.0
abc374_d,medium,F-F-F,False,False,False,0.0,0.0,0.0
abc373_c,medium,F-P-P,False,True,True,0.25,1.0,1.0
abc372_c,medium,F-F-F,False,False,False,0.0,0.0,0.0
abc372_d,medium,F-F-F,False,False,False,0.03571428571428571,0.03571428571428571,0.10714285714285714
abc371_d,medium,F-F-P,False,False,True,0.1,0.05,1.0
abc371_c,medium,F-F-F,False,False,False,0.0,0.0,0.03333333333333333
abc370_c,medium,F-F-F,False,False,False,0.0,0.19047619047619047,0.0
abc370_d,medium,F-F-F,False,False,False,0.0,0.0,0.0
abc369_d,medium,F-F-P,False,False,True,0.07407407407407407,0.14814814814814814,1.0
abc369_c,medium,F-F-F,False,False,False,0.047619047619047616,0.0,0.047619047619047616
arc183_a,medium,F-F-F,False,False,False,0.034482758620689655,0.034482758620689655,0.06896551724137931
abc368_c,medium,F-F-F,False,False,False,0.23809523809523808,0.09523809523809523,0.0
abc367_d,medium,F-F-F,False,False,False,0.0,0.03571428571428571,0.0
abc367_c,medium,F-F-P,False,False,True,0.0,0.19047619047619047,1.0
abc366_d,medium,F-F-F,False,False,False,0.0,0.0,0.0
abc366_c,medium,P-F-F,True,False,False,1.0,0.45,0.0
arc181_a,medium,F-F-F,False,False,False,0.15789473684210525,0.15789473684210525,0.0
abc365_d,medium,F-F-F,False,False,False,0.2608695652173913,0.0,0.0
abc365_c,medium,F-P-P,False,True,True,0.0,1.0,1.0
abc364_c,medium,F-F-F,False,False,False,0.2608695652173913,0.21739130434782608,0.0
abc363_c,medium,F-F-F,False,False,False,0.41935483870967744,0.0,0.16129032258064516
abc363_d,medium,F-F-F,False,False,False,0.0,0.1,0.0
abc362_c,medium,F-F-F,False,False,False,0.16129032258064516,0.03225806451612903,0.0
abc361_b,medium,P-P-P,True,True,True,1.0,1.0,1.0
abc361_c,medium,F-F-F,False,False,False,0.0,0.3870967741935484,0.41935483870967744
abc360_c,medium,F-F-P,False,False,True,0.0,0.0,1.0
abc360_d,medium,F-F-F,False,False,False,0.045454545454545456,0.0,0.0
abc359_c,medium,F-F-F,False,False,False,0.12903225806451613,0.6129032258064516,0.6129032258064516
abc358_c,medium,F-F-F,False,False,False,0.0,0.0,0.0
abc358_d,medium,F-F-P,False,False,True,0.34782608695652173,0.0,1.0
abc357_c,medium,F-F-F,False,False,False,0.1111111111111111,0.2222222222222222,0.0
abc357_d,medium,F-F-F,False,False,False,0.17391304347826086,0.21739130434782608,0.043478260869565216
abc356_d,medium,F-F-F,False,False,False,0.16129032258064516,0.12903225806451613,0.16129032258064516
abc356_c,medium,F-F-F,False,False,False,0.1935483870967742,0.3548387096774194,0.0
abc355_c,medium,F-F-P,False,False,True,0.0,0.5,1.0
abc355_d,medium,F-F-F,False,False,False,0.0,0.0,0.0
abc354_c,medium,F-F-F,False,False,False,0.0,0.058823529411764705,0.058823529411764705
abc353_c,medium,F-F-F,False,False,False,0.09090909090909091,0.18181818181818182,0.0
abc353_d,medium,F-F-F,False,False,False,0.13636363636363635,0.13636363636363635,0.0
abc352_c,medium,F-F-P,False,False,True,0.0,0.13043478260869565,1.0
abc351_c,medium,F-F-F,False,False,False,0.1111111111111111,0.1111111111111111,0.2222222222222222
abc350_d,medium,F-F-F,False,False,False,0.07142857142857142,0.07142857142857142,0.17857142857142858
abc349_c,medium,F-F-F,False,False,False,0.6071428571428571,0.6071428571428571,0.6071428571428571
abc348_c,medium,F-F-P,False,False,True,0.18181818181818182,0.0,1.0
abc347_c,medium,F-F-F,False,False,False,0.39285714285714285,0.6071428571428571,0.4642857142857143
abc346_d,medium,F-F-F,False,False,False,0.043478260869565216,0.043478260869565216,0.043478260869565216
abc346_c,medium,F-F-F,False,False,False,0.22727272727272727,0.045454545454545456,0.4090909090909091
abc344_c,medium,F-F-F,False,False,False,0.047619047619047616,0.09523809523809523,0.09523809523809523
abc343_c,medium,F-F-F,False,False,False,0.7333333333333333,0.7333333333333333,0.7333333333333333
abc343_d,medium,F-F-F,False,False,False,0.0,0.0,0.0
abc342_c,medium,F-F-F,False,False,False,0.6666666666666666,0.2,0.06666666666666667
arc196_b,hard,F-F-F,False,False,False,0.0,0.0,0.0
arc196_c,hard,F-F-F,False,False,False,0.0,0.023255813953488372,0.0
arc196_a,hard,F-F-F,False,False,False,0.13953488372093023,0.18604651162790697,0.09302325581395349
arc196_d,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc400_e,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc400_g,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc399_e,hard,F-F-F,False,False,False,0.4772727272727273,0.5681818181818182,0.5227272727272727
abc399_f,hard,F-F-F,False,False,False,0.0,0.0,0.0
arc195_e,hard,F-F-F,False,False,False,0.0,0.0,0.0
arc195_b,hard,F-F-F,False,False,False,0.627906976744186,0.20930232558139536,0.6511627906976745
arc195_c,hard,F-F-F,False,False,False,0.0,0.0,0.0
arc195_d,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc398_f,hard,F-P-F,False,True,False,0.09302325581395349,1.0,0.09302325581395349
abc398_d,hard,F-F-F,False,False,False,0.813953488372093,0.9302325581395349,0.18604651162790697
abc398_g,hard,F-F-F,False,False,False,0.16279069767441862,0.11627906976744186,0.5581395348837209
abc397_d,hard,F-F-F,False,False,False,0.09302325581395349,0.0,0.813953488372093
abc397_f,hard,F-F-F,False,False,False,0.09523809523809523,0.07142857142857142,0.0
abc397_g,hard,F-F-F,False,False,False,0.16279069767441862,0.16279069767441862,0.13953488372093023
abc397_e,hard,F-F-F,False,False,False,0.0,0.5952380952380952,0.40476190476190477
arc194_c,hard,F-F-F,False,False,False,0.09302325581395349,0.11627906976744186,0.023255813953488372
arc194_b,hard,F-F-F,False,False,False,0.09302325581395349,0.18604651162790697,0.20930232558139536
arc194_e,hard,F-F-F,False,False,False,0.8571428571428571,0.5476190476190477,0.9047619047619048
arc194_d,hard,F-F-F,False,False,False,0.0,0.38095238095238093,0.16666666666666666
abc396_g,hard,F-F-F,False,False,False,0.2222222222222222,0.08333333333333333,0.0
abc396_f,hard,F-F-F,False,False,False,0.13953488372093023,0.7674418604651163,0.06976744186046512
abc396_e,hard,F-F-F,False,False,False,0.0,0.0,0.13953488372093023
abc395_f,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc395_e,hard,F-F-F,False,False,False,0.7727272727272727,0.9090909090909091,0.0
arc193_b,hard,F-F-F,False,False,False,0.0,0.0,0.0
arc193_a,hard,F-F-F,False,False,False,0.023809523809523808,0.0,0.0
arc193_d,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc394_f,hard,F-F-F,False,False,False,0.3488372093023256,0.0,0.0
abc394_g,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc394_e,hard,F-F-F,False,False,False,0.07142857142857142,0.07142857142857142,0.023809523809523808
abc393_f,hard,F-F-F,False,False,False,0.0,0.023809523809523808,0.0
abc393_e,hard,F-F-F,False,False,False,0.11627906976744186,0.813953488372093,0.0
abc393_d,hard,F-F-P,False,False,True,0.06976744186046512,0.046511627906976744,1.0
arc192_e,hard,F-F-F,False,False,False,0.0,0.0,0.0
arc192_b,hard,F-F-F,False,False,False,0.0,0.46511627906976744,0.8604651162790697
arc192_d,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc392_g,hard,F-F-F,False,False,False,0.13953488372093023,0.06976744186046512,0.0
abc392_f,hard,F-F-F,False,False,False,0.09523809523809523,0.9523809523809523,0.023809523809523808
abc391_f,hard,F-F-F,False,False,False,0.813953488372093,0.813953488372093,0.0
abc391_e,hard,F-F-F,False,False,False,0.07142857142857142,0.0,0.047619047619047616
abc391_g,hard,F-F-F,False,False,False,0.0,0.0,0.0
arc191_d,hard,F-F-F,False,False,False,0.0,0.16279069767441862,0.046511627906976744
arc191_c,hard,F-F-F,False,False,False,0.0,0.0,0.5
abc390_e,hard,F-F-F,False,False,False,0.0,0.023809523809523808,0.47619047619047616
abc390_g,hard,F-F-F,False,False,False,0.0,0.023255813953488372,0.023255813953488372
abc390_f,hard,F-F-F,False,False,False,0.046511627906976744,0.0,0.06976744186046512
abc389_g,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc389_f,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc389_e,hard,F-F-F,False,False,False,0.023809523809523808,0.023809523809523808,0.0
arc190_c,hard,F-F-F,False,False,False,0.0,0.0,0.0
arc190_a,hard,F-F-F,False,False,False,0.06818181818181818,0.0,0.0
arc190_d,hard,F-F-F,False,False,False,0.046511627906976744,0.18604651162790697,0.0
abc388_g,hard,F-F-F,False,False,False,0.0,0.023809523809523808,0.0
abc388_f,hard,F-F-F,False,False,False,0.627906976744186,0.7906976744186046,0.2558139534883721
abc388_e,hard,F-F-F,False,False,False,0.18604651162790697,0.09302325581395349,0.0
abc387_f,hard,F-F-F,False,False,False,0.0,0.20930232558139536,0.0
abc386_e,hard,F-F-F,False,False,False,0.023809523809523808,0.023809523809523808,0.8571428571428571
abc386_d,hard,F-F-F,False,False,False,0.5681818181818182,0.0,0.0
abc386_f,hard,F-F-F,False,False,False,0.5813953488372093,0.4186046511627907,0.3953488372093023
abc385_f,hard,F-F-F,False,False,False,0.045454545454545456,0.045454545454545456,0.0
abc385_d,hard,F-F-F,False,False,False,0.0,0.023809523809523808,0.0
abc385_e,hard,F-F-F,False,False,False,0.06976744186046512,0.0,0.0
abc384_g,hard,P-P-F,True,True,False,1.0,1.0,0.0
abc384_e,hard,F-F-F,False,False,False,0.9069767441860465,0.023255813953488372,0.8837209302325582
abc384_f,hard,P-F-F,True,False,False,1.0,0.0,0.0
arc189_c,hard,F-F-F,False,False,False,0.11363636363636363,0.11363636363636363,0.11363636363636363
arc189_d,hard,F-F-F,False,False,False,0.16666666666666666,0.0,0.047619047619047616
arc189_b,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc383_e,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc382_d,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc382_f,hard,F-F-F,False,False,False,0.0,0.023255813953488372,0.09302325581395349
abc382_g,hard,F-F-F,False,False,False,0.0,0.0,0.0
arc188_c,hard,F-F-F,False,False,False,0.3023255813953488,0.06976744186046512,0.0
arc188_b,hard,F-F-F,False,False,False,0.0,0.0,0.0
arc188_d,hard,F-F-F,False,False,False,0.3333333333333333,0.11904761904761904,0.023809523809523808
arc188_a,hard,F-F-F,False,False,False,0.20930232558139536,0.2558139534883721,0.0
abc381_e,hard,F-F-F,False,False,False,0.14634146341463414,0.43902439024390244,0.36585365853658536
abc381_d,hard,F-F-F,False,False,False,0.4418604651162791,0.4186046511627907,0.0
arc187_b,hard,F-F-F,False,False,False,0.0,0.0,0.046511627906976744
abc380_e,hard,F-F-F,False,False,False,0.04878048780487805,0.0,0.0
abc380_f,hard,F-F-F,False,False,False,0.46511627906976744,0.3953488372093023,0.5813953488372093
abc380_g,hard,F-F-F,False,False,False,0.09302325581395349,0.0,0.046511627906976744
abc379_e,hard,F-F-F,False,False,False,0.8809523809523809,0.8809523809523809,0.047619047619047616
abc379_g,hard,F-F-F,False,False,False,0.0,0.023255813953488372,0.0
abc379_f,hard,F-F-F,False,False,False,0.14285714285714285,0.19047619047619047,0.0
abc378_e,hard,P-F-F,True,False,False,1.0,0.09523809523809523,0.0
abc378_d,hard,F-F-F,False,False,False,0.023255813953488372,0.16279069767441862,0.0
abc378_f,hard,F-F-F,False,False,False,0.4883720930232558,0.0,0.4883720930232558
abc378_g,hard,F-F-F,False,False,False,0.023809523809523808,0.0,0.0
arc186_a,hard,F-F-F,False,False,False,0.11904761904761904,0.0,0.047619047619047616
arc186_d,hard,F-F-F,False,False,False,0.06818181818181818,0.0,0.0
arc186_b,hard,F-F-F,False,False,False,0.19047619047619047,0.07142857142857142,0.023809523809523808
arc186_e,hard,F-F-F,False,False,False,0.8636363636363636,0.0,0.8636363636363636
arc186_c,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc377_g,hard,F-F-F,False,False,False,0.0,0.0,0.0
abc377_f,hard,F-F-F,False,False,False,0.3953488372093023,0.046511627906976744,0.11627906976744186
